id,observed_on,image_url,latitude,longitude,color_max_x,color_min_x,color_max_y,color_min_y,red,green,blue,ID,population_density,temp_jan20,temp_feb20,temp_jan21,temp_feb21,avg_winter_low_temp,sq_mpr_col
43208749,2020-04-24,https://static.inaturalist.org/photos/68583062/medium.jpg,41.16883163,-85.05035843,240,177,237,206,0.420823759,0.38599686,0.315707338,16266,769.20001220703125,-4,-6,-5,-6,-5.25,NA
43209334,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68583795/medium.jpg,39.74287,-75.65601333,184,129,241,224,0.642207439,0.606746032,0.540631808,16267,813.70001220703125,-1,-0,-3,-0,-1,gray
43210294,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68585131/medium.jpeg,51.05488611,-114.0757528,184,171,295,286,0.229887955,0.206162465,0.213669468,16268,8119.39990234375,-12,-11,-10,-11,-11,melanic
43210656,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68585775/medium.jpg,35.91879746,-78.96469998,209,197,245,210,0.144519859,0.131171443,0.109016256,16269,464.70001220703125,2,3,-1,3,1.75,gray
43211719,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68874046/medium.jpg,30.04097792,-95.22585578,222,209,335,331,0.5967507,0.597591036,0.524257703,16270,887,9,8,7,8,8,gray
43212237,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68588314/medium.jpeg,40.02641334,-75.08017538,178,173,210,204,0.448459384,0.430532213,0.443323996,16271,10435.5,-1,-0,-3,-0,-1,gray
43212354,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68588327/medium.jpg,38.87608316,-76.72539718,220,196,320,291,0.572695425,0.573035294,0.619330719,16272,1.600000023841858,-1,0,-2,0,-0.75,NA
43214130,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68590997/medium.jpeg,33.4434448,-85.5799563,318,271,317,213,0.265281668,0.270095705,0.219705104,16273,7.800000190734863,4,3,2,3,3,NA
43215304,2020-04-24,https://static.inaturalist.org/photos/68593194/medium.jpeg,42.469459,-70.89955,207,199,375,369,0.468409586,0.466355431,0.445066916,16274,1666.199951171875,-2,-3,-4,-3,-3,gray
43215588,2020-04-20,https://inaturalist-open-data.s3.amazonaws.com/photos/68591821/medium.jpeg,43.06794249,-87.89398612,245,236,194,186,0.543311547,0.483267974,0.416862745,16275,2998.800048828125,-5,-7,-7,-7,-6.5,gray
43215604,2020-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/68592144/medium.jpeg,43.06622173,-87.87043144,278,256,206,189,0.547466136,0.561428436,0.610097566,16276,747.20001220703125,-5,-7,-6,-7,-6.25,gray
43215607,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68592350/medium.jpeg,43.13923348,-87.92579277,263,256,258,232,0.582734205,0.590305011,0.586673929,16277,458.29998779296875,-5,-7,-7,-7,-6.5,NA
43215623,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68592646/medium.jpeg,43.07149005,-87.86954255,293,284,206,199,0.443088235,0.448872549,0.465098039,16278,798.70001220703125,-5,-7,-6,-7,-6.25,gray
43217720,2020-04-24,https://static.inaturalist.org/photos/68596193/medium.jpeg,38.76009667,-77.172353330000007,171,162,248,209,0.34954902,0.338303922,0.187382353,16279,1727.5999755859375,-0,1,-1,1,0.25,gray
43218853,2020-04-24,https://static.inaturalist.org/photos/68598114/medium.jpg,39.99999096,-87.55572097,260,244,292,238,0.4114082,0.405955751,0.434669183,16280,10.399999618530273,-3,-5,-4,-5,-4.25,gray
43219175,2020-04-23,https://static.inaturalist.org/photos/68598457/medium.jpg,40.78217121,-74.68487738,249,227,281,240,0.6402793,0.616319571,0.64598709,16281,290.3999938964844,-5,-4,-6,-4,-4.75,gray
43219430,2020-04-24,https://static.inaturalist.org/photos/68598933/medium.jpg,29.72383977,-95.42415745,152,134,323,316,0.525825593,0.49876161,0.415196078,16282,3198.699951171875,10,8,7,8,8.25,gray
43219598,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68592049/medium.jpeg,42.34874995,-83.06695113,284,266,192,168,0.155244582,0.153816305,0.160033024,16283,2688.10009765625,-2,-4,-3,-4,-3.25,melanic
43220874,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68601152/medium.jpg,33.361755,-86.584075,217,211,234,232,0.28627451,0.27600373499999997,0.202987862,16284,13.300000190734863,4,4,2,4,3.5,gray
43221092,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68600680/medium.jpeg,38.93472549,-76.87846812,209,190,254,214,0.583648972,0.604858919,0.637632712,16285,876.5,-0,1,-2,1,0,NA
43222016,2020-04-24,https://static.inaturalist.org/photos/68599637/medium.jpeg,40.17280684,-75.07458414,229,223,175,167,0.403299097,0.387737317,0.463741052,16286,542.70001220703125,-2,-1,-3,-1,-1.75,gray
43225764,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68608942/medium.jpeg,38.16765606,-79.03594998,279,271,218,196,0.5378043,0.482807616,0.518499574,16287,41,-2,-2,-3,-2,-2.25,gray
43225812,2020-04-24,https://static.inaturalist.org/photos/68609029/medium.jpeg,39.17312724,-77.20978391,173,165,415,409,0.662994087,0.618113912,0.54248366,16288,2920.300048828125,-1,-1,-2,-1,-1.25,gray
43225842,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68608673/medium.jpeg,29.97439606,-95.55185884,390,360,170,146,0.310896901,0.251501581,0.143352309,16289,1789.300048828125,9,7,6,7,7.25,NA
43226727,2020-04-24,https://static.inaturalist.org/photos/68610767/medium.jpeg,39.929681,-75.319882,264,236,183,156,0.643248334,0.655901671,0.639094948,16290,2085.699951171875,-1,-0,-3,-0,-1,gray
43226974,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68611123/medium.jpg,44.9841174,-93.18682525,304,257,247,210,0.551049192,0.562603199,0.598968008,16291,1576.199951171875,-11,-12,-10,-12,-11.25,gray
43227097,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68611083/medium.jpeg,42.34184123,-71.20289223,161,152,189,179,0.633333333,0.648983957,0.652976827,16292,2686.39990234375,-3,-4,-5,-4,-4,gray
43227745,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68612381/medium.jpg,44.98239507,-93.18595504,319,253,289,248,0.492913583,0.490683836,0.523698036,16293,3055.300048828125,-11,-12,-10,-12,-11.25,gray
43228113,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68613313/medium.jpeg,29.15987846,-82.06143351,180,171,210,185,0.561282051,0.494781297,0.414479638,16294,1282.5,10,10,8,10,9.5,NA
43228639,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68613789/medium.jpg,44.98609297,-93.18698861,327,265,180,146,0.46626295,0.461272509,0.484515584,16295,1576.199951171875,-11,-12,-10,-12,-11.25,gray
43230168,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68609143/medium.jpeg,35.7830173,-78.3808367,236,225,194,177,0.51127451,0.518064633,0.61040305,16296,689.4000244140625,2,3,-0,3,2,gray
43230400,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68616135/medium.jpg,39.28662833,-76.578925,203,199,256,247,0.66345098,0.653019608,0.60854902,16297,3836.89990234375,0,1,-1,1,0.25,gray
43231739,2020-04-24,https://static.inaturalist.org/photos/68618286/medium.jpg,40.05578333,-75.251525,228,188,260,235,0.752036199,0.780557702,0.855137402,16298,30.5,-2,-1,-3,-1,-1.75,gray
43233167,2020-04-24,https://static.inaturalist.org/photos/68620661/medium.jpg,25.6452646,-80.28346494,346,280,306,216,0.439287081,0.427633648,0.40984991,16299,1071.300048828125,18,18,16,18,17.5,gray
43233855,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68621679/medium.jpeg,38.9175509,-77.279589,189,182,199,182,0.448257081,0.479847495,0.513534858,16300,1365.5999755859375,-1,0,-2,0,-0.75,gray
43234833,2020-04-24,https://static.inaturalist.org/photos/68623279/medium.jpg,42.21101264,-88.97611102,269,251,242,205,0.250735973,0.232562055,0.222491988,16301,418.29998779296875,-7,-8,-8,-8,-7.75,gray
43236430,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68625477/medium.jpg,39.31600057,-77.63122281,197,186,188,164,0.336797386,0.336117647,0.34524183,16302,2014.5,-1,-1,-2,-1,-1.25,gray
43236969,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68626397/medium.jpg,38.99301286,-77.00529466,232,217,261,209,0.292355716,0.350221976,0.358208472,16303,6198.10009765625,-0,0,-2,0,-0.5,gray
43238777,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68629255/medium.jpg,38.62124669,-90.25261614,230,215,243,233,0.288881462,0.270454545,0.249041889,16304,1216.5,-2,-2,-3,-2,-2.25,gray
43239136,2020-04-24,https://static.inaturalist.org/photos/68629551/medium.jpeg,35.70944784,-79.20022148,255,192,188,171,0.263235294,0.279949619,0.148144744,16305,45.20000076293945,2,3,-1,3,1.75,gray
43239458,2020-04-24,https://static.inaturalist.org/photos/68630312/medium.jpeg,40.05527778,-75.25138889,201,183,219,196,0.75371517,0.735483316,0.752726178,16306,30.5,-2,-1,-3,-1,-1.75,gray
43240499,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68631577/medium.jpeg,39.3326767,-76.84162167,343,308,170,156,0.676862745,0.644284677,0.653870733,16307,30.299999237060547,-1,-1,-3,-1,-1.5,NA
43240765,2020-04-24,https://static.inaturalist.org/photos/68631635/medium.jpg,40.88404686,-81.34493048,250,195,258,179,0.385884979,0.32544993,0.275489321,16308,431.5,-3,-4,-4,-4,-3.75,NA
43241963,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68634115/medium.jpg,38.01799717,-122.5891583,150,141,180,178,0.485882353,0.46130719,0.465098039,16309,36.5,6,5,6,5,5.5,gray
43242052,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68634291/medium.jpeg,39.26908207,-76.78805626,261,240,137,120,0.661556744,0.664062191,0.700594177,16310,697.9000244140625,-1,-0,-3,-0,-1,gray
43243071,2020-04-24,https://static.inaturalist.org/photos/68635333/medium.png,32.5755767,-85.49827053,246,226,344,318,0.315157174,0.343133797,0.336805339,16311,1160.300048828125,6,5,3,5,4.75,gray
43243486,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68632011/medium.jpeg,40.665592,-73.735748,231,218,288,284,0.536022409,0.455518207,0.530868347,16312,6519.10009765625,-0,0,-2,0,-0.5,gray
43243566,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68632650/medium.jpeg,40.663357,-73.740891,236,228,164,161,0.545642702,0.5416122,0.556535948,16313,6519.10009765625,-0,0,-2,0,-0.5,gray
43245767,2020-04-24,https://static.inaturalist.org/photos/68640156/medium.jpg,33.55560432,-101.8673013,328,299,221,194,0.094056956,0.110368814,0.105812325,16314,2519.5,-0,-1,-1,-1,-0.75,NA
43245782,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68639966/medium.jpg,37.42550556,-122.1800389,312,308,133,121,0.216108597,0.267088989,0.319155354,16315,1586.800048828125,6,6,6,6,6,gray
43245895,2020-04-24,https://static.inaturalist.org/photos/68640359/medium.jpg,33.55484879,-101.8667798,269,240,217,198,0.363359477,0.397084967,0.423359477,16316,2519.5,-0,-1,-1,-1,-0.75,gray
43245975,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68640477/medium.jpg,29.978855,-95.590125,323,305,205,183,0.452981559,0.437465787,0.406156055,16317,737.9000244140625,9,7,6,7,7.25,gray
43246222,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68640733/medium.jpg,37.42548333,-122.1800333,226,217,230,185,0.08511509,0.121184996,0.104330776,16318,1586.800048828125,6,6,6,6,6,melanic
43247233,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68642720/medium.jpg,51.05404197,-114.0716352,178,171,245,231,0.206830065,0.177875817,0.197614379,16319,1778.300048828125,-12,-11,-10,-11,-11,melanic
43247644,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68643067/medium.jpeg,35.918561,-78.9137017,143,134,335,270,0.585317885,0.571134878,0.564414736,16320,2212.89990234375,2,3,-0,3,2,gray
43247747,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68640074/medium.jpeg,29.79378638,-94.9547468,238,228,146,135,0.371271539,0.376886512,0.363487819,16321,78.30000305175781,10,8,7,8,8.25,gray
43247941,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68644682/medium.jpeg,41.92118596,-87.70372444,263,233,137,122,0.595793801,0.532526882,0.469394371,16322,8673.900390625,-4,-5,-5,-5,-4.75,gray
43248024,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68644020/medium.jpeg,41.91793673,-87.70231261,174,159,287,231,0.630323357,0.605370657,0.620115239,16323,8673.900390625,-4,-5,-5,-5,-4.75,gray
43248654,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68644545/medium.jpeg,29.98801775,-95.18660151,178,169,229,188,0.326106443,0.330821662,0.269150327,16324,2180.10009765625,9,8,7,8,8,gray
43248677,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68644820/medium.jpg,42.30457913,-89.15717399,330,253,192,155,0.505994814,0.505691831,0.532347649,16325,23.799999237060547,-7,-8,-8,-8,-7.75,gray
43249755,2020-04-24,https://static.inaturalist.org/photos/68646730/medium.jpg,40.78033934,-73.96916113,232,214,369,330,0.622223942,0.596775026,0.573859649,16326,4066.10009765625,-0,0,-2,0,-0.5,gray
43251271,2020-04-24,https://static.inaturalist.org/photos/68648176/medium.jpeg,35.0975759,-78.7830437,311,308,155,147,0.58943355099999994,0.582026144,0.617320261,16327,341,4,4,1,4,3.25,gray
43253172,2020-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/68652150/medium.jpg,41.15421045,-87.87655608,122,24,247,186,0.574823504,0.564594075,0.600757097,16328,2796.699951171875,-5,-6,-6,-6,-5.75,gray
43253402,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68650527/medium.jpeg,37.23113097,-121.8394894,241,209,167,129,0.178414614,0.182001006,0.190916709,16329,1541.0999755859375,6,5,6,5,5.5,melanic
43254466,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68652843/medium.jpeg,37.24479964,-121.9659976,308,289,199,173,0.323217139,0.327821351,0.367254902,16330,1488.5999755859375,6,5,5,5,5.25,gray
43256082,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68656912/medium.jpg,38.78358073,-77.07075355,340,320,154,123,0.561898926,0.559949813,0.572677404,16331,5893,0,1,-1,1,0.25,gray
43256875,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68657818/medium.jpeg,48.45650914,-123.4803855,269,204,201,195,0.545250828,0.540387064,0.566955267,16332,1389.300048828125,3,2,3,2,2.5,gray
43258231,2020-02-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68659608/medium.jpg,26.08106,-81.688772,289,273,281,190,0.322754626,0.344945088,0.384062986,16333,200,15,15,13,15,14.5,gray
43261054,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68665794/medium.jpeg,36.21305556,-95.90611111,128,124,241,233,0.403224401,0.384052288,0.341002179,16334,0,-1,-1,-1,-1,-1,gray
43262146,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68667435/medium.jpg,38.78358073,-77.07075355,370,357,158,139,0.691330532,0.643179272,0.681540616,16335,5893,0,1,-1,1,0.25,gray
43267030,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68675585/medium.jpg,38.84028175,-77.23866338,345,331,166,160,0.487619048,0.50853408,0.478020542,16336,947.29998779296875,-0,1,-1,1,0.25,gray
43296577,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68719388/medium.jpeg,44.3773006,-65.02879411,259,254,250,234,0.483044983,0.43810073,0.351903114,16337,52.20000076293945,-6,-8,-6,-8,-7,gray
43299384,2020-04-18,https://inaturalist-open-data.s3.amazonaws.com/photos/68718996/medium.jpeg,40.60281018,-74.53276089,329,308,223,189,0.416042781,0.384451235,0.377193787,16338,320.1000061035156,-3,-2,-4,-2,-2.75,gray
43299425,2020-04-20,https://inaturalist-open-data.s3.amazonaws.com/photos/68719227/medium.jpeg,40.60281018,-74.53276089,240,160,184,166,0.491793755,0.462839379,0.44718623,16339,320.1000061035156,-3,-2,-4,-2,-2.75,gray
43299427,2020-04-21,https://inaturalist-open-data.s3.amazonaws.com/photos/68719250/medium.jpeg,40.60281018,-74.53276089,297,286,223,196,0.411811391,0.426493931,0.487710084,16340,320.1000061035156,-3,-2,-4,-2,-2.75,gray
43299455,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68719384/medium.jpeg,40.60281018,-74.53276089,218,174,110,74,0.455210505,0.456666078,0.463081905,16341,320.1000061035156,-3,-2,-4,-2,-2.75,gray
43299516,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68719687/medium.jpeg,40.60281018,-74.53276089,363,347,172,140,0.331159344,0.376009227,0.479130404,16342,320.1000061035156,-3,-2,-4,-2,-2.75,gray
43301797,2020-03-27,https://static.inaturalist.org/photos/68727869/medium.jpg,40.62108833,-80.03072217,224,220,293,276,0.461655773,0.454727669,0.468061002,16343,43.70000076293945,-3,-3,-4,-3,-3.25,NA
43303871,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68730953/medium.jpg,35.14782416,-81.00083217,285,239,146,128,0.34528248,0.344997036,0.349261138,16344,196,3,4,1,4,3,gray
43305213,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68732546/medium.jpg,42.5202914,-70.92073792,191,176,134,119,0.642310049,0.628339461,0.654381127,16345,4332,-3,-3,-4,-3,-3.25,gray
43306678,2020-04-25,https://static.inaturalist.org/photos/68734348/medium.jpeg,39.92980597,-75.319878,294,262,162,140,0.579451807,0.651249064,0.67655584,16346,2085.699951171875,-1,-0,-3,-0,-1,gray
43307121,2020-04-24,https://static.inaturalist.org/photos/68721802/medium.jpeg,34.84967469,-76.80622217,243,205,167,151,0.550409606,0.604264632,0.461219058,16347,5.199999809265137,6,6,3,6,5.25,NA
43308647,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68736917/medium.jpg,39.16469364,-76.60124271,378,373,104,94,0.423291741,0.407546049,0.401010101,16348,2104.89990234375,-0,1,-2,1,0,gray
43308842,2020-04-24,https://static.inaturalist.org/photos/68736666/medium.jpeg,43.50766623,-72.09583113,220,215,146,132,0.64,0.641655773,0.642657952,16349,43.29999923706055,-9,-9,-10,-9,-9.25,gray
43309104,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68737623/medium.jpg,40.60189816,-74.35489366,173,165,377,356,0.554802931,0.552208358,0.552465835,16350,477.20001220703125,-2,-1,-4,-1,-2,gray
43310099,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68739182/medium.jpg,29.49516808,-95.10470609,226,221,218,213,0.20130719,0.212745098,0.231590414,16351,1857.0999755859375,10,9,8,9,9,gray
43310506,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68739808/medium.jpg,35.72648333,-78.911895,306,291,267,263,0.299607843,0.363578431,0.396127451,16352,1174.699951171875,2,3,-0,3,2,gray
43311734,2020-04-24,https://static.inaturalist.org/photos/68737880/medium.jpg,35.72083512,-78.68452214,235,219,119,109,0.404445843,0.385592954,0.330334487,16353,92.80000305175781,3,3,0,3,2.25,gray
43313478,2020-04-24,https://static.inaturalist.org/photos/68744017/medium.jpg,41.56627,-72.05621383,183,155,171,149,0.283487668,0.296910368,0.306593762,16354,968,-4,-4,-5,-4,-4.25,gray
43313503,2020-04-25,https://static.inaturalist.org/photos/68744006/medium.jpg,39.3856293,-76.83648946,233,213,197,193,0.534341737,0.497777778,0.493520075,16355,314.79998779296875,-2,-1,-3,-1,-1.75,gray
43314392,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68657599/medium.jpeg,51.03106783,-114.0211116,445,430,166,161,0.167973856,0.137745098,0.122263072,16356,996.20001220703125,-13,-11,-11,-11,-11.5,melanic
43315277,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68746484/medium.jpeg,38.7648,-77.65159697,131,111,240,204,0.186948293,0.206096853,0.139753199,16357,55.400001525878906,-1,-0,-2,-0,-0.75,gray
43315391,2020-04-24,https://static.inaturalist.org/photos/68746499/medium.jpg,38.58583333,-90.28783333,264,254,164,150,0.437599525,0.368175876,0.341390374,16358,3108.10009765625,-2,-2,-3,-2,-2.25,gray
43315425,2020-04-25,https://static.inaturalist.org/photos/68746405/medium.jpeg,29.7571238,-95.535977,284,276,166,162,0.159041394,0.158605664,0.136034858,16359,1500.5,10,8,7,8,8.25,gray
43315724,2020-04-24,https://static.inaturalist.org/photos/68747017/medium.jpg,40.06406117,-82.86753833,230,200,245,233,0.440373668,0.437610081,0.46566438,16360,2371.89990234375,-2,-4,-4,-4,-3.5,gray
43316201,2020-04-25,https://static.inaturalist.org/photos/68747707/medium.jpg,38.82152959,-77.22600079,205,163,255,245,0.554524727,0.512183393,0.45194213,16361,1007,-0,1,-1,1,0.25,gray
43317297,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68749278/medium.jpg,44.93052187,-93.23217104,250,228,195,151,0.645641754,0.655254334,0.672831297,16362,2600.699951171875,-11,-12,-10,-12,-11.25,gray
43318301,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68750892/medium.jpg,40.00385945,-75.2602634,334,261,148,138,0.367736185,0.346745676,0.336161295,16363,3590.89990234375,-1,-1,-3,-1,-1.5,gray
43319110,2020-04-25,https://static.inaturalist.org/photos/68795205/medium.jpeg,38.41786567,-90.28300609,287,251,180,162,0.474459599,0.470487825,0.462667001,16364,4.300000190734863,-2,-3,-3,-3,-2.75,NA
43319933,2020-04-25,https://static.inaturalist.org/photos/68753045/medium.jpeg,38.87457692,-77.13155072,171,168,140,133,0.447916667,0.414583333,0.451593137,16365,1754.800048828125,-0,1,-1,1,0.25,gray
43322909,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68755480/medium.jpeg,35.9606384,-83.9207392,330,301,175,166,0.697777778,0.623124183,0.490444444,16366,1448,2,2,-1,2,1.25,gray
43322981,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68757125/medium.jpg,42.41568024,-71.09767299,165,146,333,301,0.231402258,0.228449198,0.209536542,16367,4492.5,-3,-3,-4,-3,-3.25,melanic
43325960,2020-03-03,https://inaturalist-open-data.s3.amazonaws.com/photos/68761261/medium.jpeg,33.9257005,-78.00168115,209,202,216,202,0.663300654,0.609901961,0.492156863,16368,344.8999938964844,6,6,3,6,5.25,NA
43326616,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68762214/medium.jpg,40.049233,-75.21314884,195,176,136,129,0.666078431,0.608946078,0.511666667,16369,77.5999984741211,-2,-1,-3,-1,-1.75,gray
43327026,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68762450/medium.jpg,39.28822,-76.58116167,324,296,235,195,0.497452135,0.500786622,0.51919062,16370,3836.89990234375,0,1,-1,1,0.25,gray
43327214,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68761193/medium.jpg,39.27949355,-76.55989566,249,237,133,124,0.494962293,0.445550528,0.451915535,16371,695.70001220703125,0,1,-1,1,0.25,NA
43327233,2020-04-25,https://static.inaturalist.org/photos/68762722/medium.jpeg,42.69972222,-84.54472222,217,201,203,187,0.167962548,0.135857249,0.139398874,16372,1441.5,-4,-6,-5,-6,-5.25,NA
43327277,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68759755/medium.jpg,34.29315866,-77.76776967,304,271,162,135,0.555009062,0.539063272,0.454539463,16373,1354.300048828125,6,6,3,6,5.25,gray
43327821,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68763628/medium.jpeg,29.7660273,-95.442566,249,232,206,190,0.341073946,0.374804562,0.38902986,16374,0,10,8,7,8,8.25,gray
43327824,2020-04-25,https://static.inaturalist.org/photos/68763598/medium.jpg,33.08184974,-95.18404171,254,247,166,155,0.358619281,0.403022876,0.535702614,16375,69.9000015258789,4,3,2,3,3,gray
43328365,2020-04-25,https://static.inaturalist.org/photos/68760054/medium.jpg,40.11474597,-74.8601801,330,277,187,161,0.553877189,0.481887625,0.36602921,16376,640.9000244140625,-2,-1,-3,-1,-1.75,gray
43329612,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68765519/medium.jpeg,38.8694838,-77.0960658,299,275,163,151,0.282992459,0.278962293,0.244368024,16377,2938.89990234375,0,1,-1,1,0.25,melanic
43332369,2020-04-18,https://static.inaturalist.org/photos/68769680/medium.jpg,35.82568627,-78.50692815,174,157,243,237,0.292592593,0.247058824,0.238468721,16378,113.9000015258789,2,3,-0,3,2,NA
43335008,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68773354/medium.jpg,29.75014017,-95.55534672,157,154,140,131,0.616666667,0.524509804,0.368235294,16379,2517.60009765625,10,8,7,8,8.25,gray
43337259,2020-04-25,https://static.inaturalist.org/photos/68776524/medium.jpg,40.01278827,-75.52083417,195,186,260,252,0.541045752,0.510065359,0.455860566,16380,80.0999984741211,-2,-2,-4,-2,-2.5,gray
43338658,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68777871/medium.jpg,40.37522146,-74.62970102,251,226,302,225,0.663611401,0.62438798,0.661677689,16381,205.89999389648438,-3,-2,-4,-2,-2.75,NA
43340194,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68780547/medium.jpeg,31.33151,-94.707243,299,265,214,187,0.430556222,0.399083633,0.434313725,16382,578.0999755859375,6,5,4,5,5,gray
43340822,2020-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/68777662/medium.png,29.737528,-95.749883,166,162,200,182,0.574241486,0.567925697,0.619484004,16383,2621,9,7,6,7,7.25,gray
43341240,2020-04-25,https://static.inaturalist.org/photos/68782099/medium.jpg,39.01021608,-76.88755209,251,232,298,285,0.456764706,0.450840336,0.429985994,16384,1457.4000244140625,-1,0,-2,0,-0.75,gray
43341562,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68781707/medium.jpg,49.158135,-122.8375917,276,260,163,133,0.401220374,0.375890166,0.406592998,16385,1423,2,1,2,1,1.5,melanic
43341579,2020-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/68781791/medium.jpg,49.155795,-122.8389583,313,282,140,103,0.596858875,0.584842621,0.572848942,16386,1423,2,1,2,1,1.5,gray
43343740,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68785303/medium.jpg,45.3370888,-75.7889593,121,97,276,261,0.022686275,0.023470588,0.0185,16387,4417.2001953125,-10,-11,-12,-11,-11,NA
43344316,2020-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/68786645/medium.jpg,37.5346,-122.23472,217,211,163,158,0.174603175,0.169000934,0.111858077,16388,4138,7,6,6,6,6.25,NA
43344463,2020-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/68786773/medium.jpg,37.53569667,-122.2337717,179,173,218,210,0.398070339,0.401742919,0.393775288,16389,4138,7,6,6,6,6.25,NA
43344472,2020-04-21,https://inaturalist-open-data.s3.amazonaws.com/photos/68786758/medium.jpg,25.67305568,-80.27627104,189,184,158,153,0.32875817,0.324074074,0.299455338,16390,298.20001220703125,18,18,16,18,17.5,gray
